2019-12-13,20,20,19,18,8,3,0,0,1,2,2,6,1,1,0,4,0,7,5,11,14,13,11,16,7,15,11,13,10,15,11,16,11,12,12,10,13,15,12,13,17,18,14,11,15,16,19,19,19,16,13,10,7,7,0,0,3,1,5,2,1,1,3,1,3,7,5,12,14,15,11,11,8,14,13,13,9,11,16,11,9,11,11,8,12,15,15,16,16,16,15,13,15,17,17,15,0,3,1,1,2,2,3,0,0,0,0,3,19,23,23,21,23,18,21,10,9,16,13,12,19,11,12,14,12,10,13,10,15,13,14,13,15,9,14,9,11,6,12,14,10,10,6,6,2,3,2,1,2,1,1,2,0,0,0,0,15,15,25,18,21,19,16,17,12,11,15,13,14,16,15,14,13,12,11,7,14,15,13,15,9,11,10,14,9,7,14,10,10,9,11,5
2019-12-14,18,20,21,22,10,2,0,0,0,4,3,2,0,1,0,4,0,7,4,10,13,12,11,17,11,16,12,14,13,11,9,14,16,8,14,11,12,14,11,15,18,18,13,11,12,17,17,20,17,20,16,16,8,7,2,0,1,5,3,1,0,1,2,2,5,4,7,9,13,12,13,12,15,12,12,16,12,8,12,13,10,12,11,16,13,10,14,16,14,15,12,15,15,19,18,16,0,3,0,4,5,2,5,2,1,0,0,8,21,22,24,19,24,16,21,13,10,16,12,11,13,12,12,12,8,13,16,11,13,14,13,12,13,12,11,11,7,7,14,13,12,10,9,2,4,4,0,0,5,2,2,2,2,1,1,1,18,17,20,23,20,22,21,15,13,13,12,15,14,12,9,11,10,14,14,9,10,13,15,14,12,11,10,12,12,6,10,10,10,10,10,9
2019-12-15,19,20,20,16,8,3,1,0,2,3,2,5,1,1,0,4,0,7,5,12,14,12,10,15,9,16,10,11,11,15,13,15,11,13,12,9,13,13,12,13,17,19,15,11,15,17,16,20,15,19,18,7,9,2,1,0,2,5,3,2,0,0,4,1,4,5,8,11,12,12,12,11,11,12,12,14,10,12,14,14,11,15,10,10,12,13,12,14,14,15,16,14,10,15,16,17,1,2,1,1,1,3,2,1,1,0,0,4,18,23,22,22,23,17,20,11,10,16,14,13,16,11,13,14,10,10,14,10,14,13,15,14,15,10,14,9,11,5,12,12,9,8,9,4,1,2,1,1,0,3,1,2,1,0,0,1,11,18,22,20,21,21,18,16,15,14,14,15,15,9,14,15,14,10,12,7,6,15,14,12,15,16,11,11,10,8,9,12,4,10,10,6
2019-12-16,19,19,19,21,11,1,0,0,0,2,2,2,1,1,0,3,1,6,4,11,13,14,11,15,8,17,11,11,11,15,12,14,12,10,14,11,11,15,10,13,17,19,15,11,13,16,19,18,19,18,17,18,12,2,2,0,3,2,1,1,0,3,1,2,5,3,5,10,13,12,13,9,8,11,12,12,11,11,14,12,12,12,9,11,10,12,16,13,12,16,14,14,14,13,14,15,0,3,0,2,4,2,6,0,0,0,1,5,21,21,24,20,23,16,21,12,10,15,13,13,17,11,12,15,10,11,14,11,16,13,13,11,15,10,14,10,10,7,12,12,10,11,7,4,2,2,1,2,4,2,2,2,0,0,1,2,14,19,18,18,18,20,20,16,13,11,15,12,8,13,17,11,13,13,10,9,14,13,14,11,13,9,11,10,12,7,5,9,9,13,10,4
2019-12-17,19,22,20,21,9,4,1,0,0,3,3,6,0,0,0,4,1,7,3,11,14,13,8,19,9,15,13,14,10,13,11,16,11,9,11,14,11,14,11,16,17,18,14,12,15,15,17,18,17,18,18,18,12,8,4,0,2,4,1,4,1,2,1,2,4,4,3,9,9,13,13,14,14,13,10,16,12,11,8,15,10,7,9,15,10,14,10,13,15,15,14,15,16,17,16,17,0,3,0,3,4,2,4,2,1,0,0,10,19,23,24,19,23,17,19,11,11,14,16,9,19,11,13,13,8,14,12,11,14,15,13,12,14,12,11,10,8,9,12,13,12,10,9,6,3,2,3,1,2,5,1,3,1,1,0,4,15,16,21,21,20,23,12,9,9,13,15,14,17,16,16,12,10,15,11,10,13,13,12,13,11,13,10,13,7,9,9,12,7,9,9,9
2019-12-18,22,18,20,17,9,4,1,0,1,3,2,3,1,2,0,4,0,7,5,11,13,13,11,15,9,16,11,12,11,15,12,15,12,10,14,11,12,14,11,13,18,17,15,12,13,16,18,20,17,17,18,16,8,6,2,1,2,4,1,1,0,3,4,0,3,5,4,13,15,9,9,10,12,14,11,14,12,13,13,15,10,7,14,13,10,14,15,12,13,14,16,13,12,18,17,16,0,2,1,0,2,4,3,1,1,0,1,4,19,23,21,23,23,16,20,10,10,16,13,13,16,12,13,15,10,10,14,10,15,14,13,12,15,10,14,10,11,6,11,13,10,10,8,3,4,3,2,0,2,2,2,3,1,0,0,1,14,20,21,17,20,24,15,14,11,10,15,15,16,10,12,13,14,8,14,10,12,14,12,14,11,13,12,8,13,7,10,11,11,10,11,4
2019-12-19,16,20,21,21,10,4,1,0,1,3,2,3,0,0,0,5,0,7,3,11,14,13,11,17,9,15,12,14,13,12,11,15,13,9,14,11,12,13,11,14,20,18,13,11,14,15,16,20,18,17,18,18,14,3,1,1,3,2,1,2,0,1,1,3,1,6,6,10,11,12,13,15,10,11,11,13,15,10,12,15,15,9,11,13,12,10,13,16,14,13,14,15,18,13,13,16,0,3,0,4,4,2,5,2,1,0,1,7,19,24,22,21,23,18,19,10,12,13,15,10,16,12,12,13,9,13,13,10,15,14,14,11,15,12,13,10,7,6,15,12,12,10,9,4,0,3,1,1,3,5,1,4,3,0,1,1,14,19,19,20,21,18,14,10,12,22,14,14,17,13,11,9,14,11,9,12,14,11,13,15,17,14,9,12,8,5,11,9,8,12,9,9
2019-12-20,21,20,19,18,8,4,0,0,1,2,2,6,1,1,0,3,0,7,3,11,14,13,13,16,7,15,12,13,10,15,12,16,11,12,12,11,13,14,11,13,17,18,14,11,15,16,19,19,17,18,19,16,9,2,0,2,1,2,1,5,0,1,2,2,3,5,7,10,14,14,11,12,10,12,14,12,13,10,12,13,13,13,10,10,12,16,13,12,14,15,11,11,17,18,17,17,0,2,1,1,2,2,3,0,0,0,1,4,19,23,23,21,23,18,21,10,10,15,13,12,19,11,12,14,12,10,13,10,15,13,14,13,15,9,15,9,11,6,12,14,10,9,6,6,3,2,1,2,2,1,1,1,0,0,0,2,16,17,21,21,18,21,18,16,12,8,13,15,14,15,14,12,13,10,10,12,12,11,15,16,12,11,12,9,15,9,10,8,10,10,9,4
2019-12-21,18,20,21,22,11,2,0,0,0,4,3,2,0,1,0,3,0,7,4,10,13,12,11,17,11,16,12,14,13,12,9,14,15,8,14,11,12,14,11,15,18,18,13,11,12,17,17,20,17,17,18,17,13,9,1,1,1,4,2,0,0,1,1,2,2,6,7,12,12,11,11,15,12,13,13,14,14,9,11,10,15,13,9,14,10,10,14,13,13,13,16,14,11,18,16,17,0,4,0,4,5,2,5,2,1,0,0,9,21,22,24,19,24,17,20,13,10,16,12,11,13,13,12,13,9,13,16,11,13,14,13,12,13,12,11,11,8,7,14,13,12,10,9,3,3,5,1,1,3,4,2,3,1,1,0,1,19,19,22,18,22,20,20,15,13,10,13,16,14,10,12,14,9,13,14,12,14,13,11,12,14,11,12,13,9,7,9,11,10,9,9,8
2019-12-22,20,20,20,17,8,4,1,0,2,3,2,5,1,1,0,5,1,7,5,12,15,12,10,15,9,17,10,12,12,15,13,15,12,12,12,10,13,13,11,13,17,19,15,12,15,17,16,20,18,17,19,18,8,6,1,3,1,2,2,3,1,1,4,1,2,7,5,10,15,11,11,12,10,12,14,10,11,11,15,13,13,10,11,12,10,12,12,14,11,14,15,12,13,18,20,21,1,2,1,1,1,3,2,1,1,0,1,4,18,24,22,22,23,18,20,11,11,16,14,13,16,11,13,14,10,10,15,10,14,13,16,13,15,10,15,9,11,5,12,12,9,9,9,4,4,2,2,1,0,3,2,1,2,0,0,1,10,12,21,20,18,20,23,12,12,9,14,14,15,14,14,15,13,9,14,10,14,14,13,15,12,13,13,11,9,4,9,10,8,7,8,9
2019-12-23,19,19,19,21,11,1,0,0,0,2,2,2,1,1,0,3,3,6,4,11,13,14,11,15,8,16,12,13,12,15,12,14,12,10,14,13,11,15,11,13,17,18,15,12,13,16,19,18,16,18,20,15,5,3,1,0,2,3,2,2,1,3,2,2,2,6,7,12,14,7,13,14,8,13,11,14,15,10,13,16,9,8,17,7,11,14,16,15,15,16,13,15,9,18,13,10,0,3,0,2,4,2,7,0,0,0,1,6,21,22,24,20,23,17,21,12,11,15,13,13,17,11,12,15,10,11,16,11,16,13,13,11,15,10,15,10,10,7,12,12,11,10,7,4,3,2,1,0,6,1,2,3,0,0,2,5,13,16,23,18,20,21,20,15,11,5,11,15,16,14,15,15,14,12,15,15,14,8,12,12,13,14,12,12,14,5,10,10,11,9,2,5
2019-12-24,19,22,20,21,10,4,2,0,0,3,3,7,0,0,0,4,2,7,3,11,14,13,8,19,9,14,12,14,11,13,11,16,11,10,11,14,11,13,11,16,16,17,14,12,14,16,17,18,19,20,21,22,18,9,0,0,0,1,4,4,3,2,4,1,3,5,6,11,11,13,13,13,9,8,14,12,14,11,13,13,10,12,9,16,11,14,15,13,15,13,15,13,11,19,18,17,0,3,0,3,4,2,5,2,1,0,0,8,20,24,23,19,23,18,19,10,10,14,16,9,19,10,13,11,9,14,12,11,14,15,13,12,14,12,11,10,8,9,12,13,12,9,9,5,8,9,1,0,5,2,4,3,1,0,1,1,13,13,18,21,22,22,24,18,16,10,13,14,15,13,13,8,8,12,13,8,14,12,17,6,10,16,13,12,12,7,10,11,9,10,11,5
2019-12-25,22,18,21,17,9,4,1,0,1,3,2,3,1,2,0,2,0,7,6,11,12,13,12,15,9,15,12,12,11,15,12,15,12,10,14,11,12,14,11,13,18,16,15,12,13,17,18,20,17,18,16,15,9,2,2,2,1,3,3,0,1,0,2,1,3,7,6,15,8,13,11,10,13,14,12,8,14,13,17,12,8,13,15,11,12,13,7,13,13,14,13,14,14,16,16,15,0,2,1,0,2,4,3,1,1,0,1,4,20,23,21,23,23,16,20,9,12,16,12,13,16,12,14,14,11,10,14,10,15,14,13,12,15,10,14,10,11,6,11,13,11,9,8,3,5,4,0,0,2,2,3,1,0,0,0,2,15,20,21,20,20,21,16,12,13,14,12,13,12,13,12,9,16,16,5,7,10,15,14,15,13,16,15,11,12,7,8,10,6,9,9,9
2019-12-26,17,20,21,21,10,4,1,0,1,2,2,2,1,0,0,4,0,7,4,11,13,14,12,17,9,15,13,14,13,12,12,15,13,9,14,11,13,13,11,14,20,18,13,11,14,16,16,20,17,18,16,19,14,10,2,0,3,3,2,0,0,1,0,3,2,6,6,11,10,13,14,15,11,14,12,11,13,11,11,16,11,10,10,12,12,13,13,15,13,17,16,15,13,13,15,18,0,3,0,4,3,2,5,2,1,0,1,7,19,24,22,21,23,18,19,9,14,14,14,10,16,14,13,13,9,12,13,10,15,14,14,11,15,12,13,10,7,6,15,12,12,10,9,5,3,2,0,0,0,2,5,5,2,0,0,5,12,15,21,23,25,22,14,15,11,11,11,15,15,15,14,13,9,11,14,10,9,11,15,13,12,15,14,10,10,8,7,13,10,12,11,6
2019-12-27,20,20,18,18,7,5,0,0,1,2,2,7,1,1,0,4,0,7,4,12,13,13,12,16,7,15,11,13,10,15,12,17,11,12,12,11,13,14,11,13,17,19,14,11,15,17,19,19,18,19,17,16,10,5,1,0,0,2,4,1,2,3,1,3,4,6,4,13,12,10,11,14,10,12,10,13,14,10,15,14,8,14,13,11,13,14,10,14,14,16,12,16,9,19,19,18,0,3,1,1,2,2,3,0,1,0,0,5,20,23,23,21,23,19,21,9,10,16,12,12,19,11,13,14,12,10,13,10,15,13,14,13,15,9,15,9,11,6,12,15,10,10,6,6,3,2,4,0,1,3,1,2,1,0,0,3,12,21,19,19,20,20,16,14,16,13,15,11,13,13,13,14,14,13,11,9,15,13,13,12,17,12,8,13,16,5,9,10,10,9,9,9
2019-12-28,18,20,21,22,12,2,1,0,0,4,3,2,0,1,0,4,0,7,5,10,12,12,12,17,11,16,12,14,13,12,9,14,15,8,14,11,12,14,12,15,17,20,13,11,13,17,17,20,18,18,18,17,12,6,2,1,2,4,2,0,0,2,3,1,4,4,5,10,10,11,12,15,13,13,14,15,15,12,8,15,11,13,9,13,11,14,10,17,13,17,17,15,13,17,19,16,0,3,0,4,6,2,5,2,1,0,0,10,21,22,24,19,24,17,20,13,12,16,11,11,14,11,13,13,9,13,16,11,13,14,13,12,13,12,11,11,8,7,14,14,12,10,9,4,2,2,1,1,3,3,3,3,1,1,1,1,14,21,22,19,23,20,17,8,8,21,17,15,14,13,9,15,9,15,14,14,13,15,13,12,14,11,9,12,9,5,10,14,8,10,11,8
2019-12-29,20,20,20,17,9,4,1,0,2,3,2,5,1,1,0,5,0,7,6,12,13,12,11,15,9,16,10,12,11,15,12,15,12,12,12,10,13,13,11,13,17,20,15,12,15,17,16,20,18,19,17,15,9,3,1,0,2,6,3,0,1,1,2,3,3,7,5,12,15,11,8,12,12,11,13,12,13,11,16,12,7,11,13,12,11,12,11,16,11,17,16,13,11,18,16,19,1,2,1,1,1,3,2,1,1,0,0,5,19,23,22,22,23,17,20,10,11,17,13,13,16,11,14,14,10,10,14,10,14,13,16,13,15,10,15,9,11,5,12,13,9,9,9,4,4,1,2,1,0,2,2,2,2,0,0,0,17,19,19,17,22,22,22,14,10,14,14,12,15,13,14,13,10,12,12,7,15,12,14,12,15,11,11,13,13,5,12,6,7,10,9,7
2019-12-30,19,19,20,21,12,1,0,0,0,2,2,2,1,1,0,3,2,6,5,11,13,14,12,15,8,18,11,11,11,15,14,14,12,10,14,12,11,15,10,13,17,19,15,12,13,17,19,18,18,18,18,19,7,1,5,1,0,3,0,2,1,2,2,3,3,5,9,12,15,8,13,11,13,12,9,15,10,11,15,15,14,12,7,10,13,14,14,14,15,9,14,11,14,18,16,18,0,3,0,2,4,2,6,0,1,0,1,6,22,21,24,20,24,16,22,11,12,15,13,13,17,11,13,15,10,11,14,11,16,13,13,11,15,10,15,10,10,7,12,13,10,10,7,4,1,2,2,2,4,1,3,1,0,1,1,3,15,18,20,17,22,17,19,16,14,15,16,13,14,11,14,12,13,12,11,10,16,14,16,11,10,12,11,11,15,7,12,10,8,10,11,4
2019-12-31,19,22,21,21,10,4,2,0,0,3,3,6,0,0,0,4,1,7,4,11,13,13,9,19,9,14,12,14,10,14,11,16,11,9,12,14,11,14,11,15,16,19,14,12,14,16,17,18,22,20,19,17,13,5,2,0,3,3,2,4,1,1,2,1,6,3,7,8,13,11,14,17,9,13,11,13,14,11,13,14,10,9,10,13,12,11,13,16,14,13,15,15,14,17,19,18,0,3,0,3,5,2,4,2,1,0,0,8,20,23,24,19,23,17,19,9,11,15,15,9,19,10,14,12,9,14,12,11,15,15,13,12,14,12,11,10,8,8,12,14,12,10,9,6,4,1,1,2,1,5,1,3,1,1,0,3,19,17,23,17,23,22,19,13,11,8,15,11,16,13,15,12,9,14,14,9,13,13,15,13,14,10,10,13,9,6,10,9,10,11,11,5
2020-01-01,22,18,20,17,9,4,1,0,1,3,2,3,1,2,0,4,0,6,6,11,12,14,11,14,10,15,12,13,12,15,13,15,10,10,15,11,12,14,11,13,18,17,16,12,13,15,18,20,17,20,14,16,6,2,2,0,3,1,3,3,1,2,3,0,5,5,7,10,13,11,13,10,10,15,13,15,12,13,14,13,8,16,11,12,11,15,11,17,14,13,14,12,14,12,15,12,0,2,1,0,2,4,1,1,1,0,0,5,19,24,21,22,23,16,20,9,12,14,13,14,15,13,14,13,11,10,15,9,18,14,12,11,15,10,14,10,11,6,12,12,10,11,8,3,4,3,1,0,2,2,3,0,1,1,0,0,18,16,22,22,20,19,21,13,11,12,13,12,15,12,15,13,12,9,13,13,14,14,14,10,13,15,12,11,13,4,9,11,10,10,10,4
2020-01-02,16,20,20,21,11,3,0,0,1,3,2,4,0,0,0,5,0,7,4,11,13,14,11,17,10,15,12,14,13,13,11,15,13,8,14,11,12,13,11,14,20,19,12,11,14,16,16,20,15,16,16,17,11,7,9,3,3,3,2,1,0,2,1,2,5,4,7,12,12,13,12,14,11,12,15,16,15,10,14,15,9,10,12,13,10,12,9,14,15,14,12,15,17,18,15,17,0,3,0,4,3,2,4,1,1,0,1,7,19,24,22,20,23,19,20,9,13,13,14,12,15,13,13,13,9,12,13,10,16,14,14,11,15,11,13,10,7,6,16,11,11,10,9,5,0,4,0,0,4,4,1,4,1,0,1,3,15,18,19,19,24,24,20,13,7,16,14,12,16,13,12,13,10,11,9,7,17,14,13,14,15,10,14,11,7,4,10,11,7,10,10,11
2020-01-03,21,18,18,18,7,4,0,1,1,3,2,5,1,1,0,4,0,7,5,12,13,14,11,15,8,15,12,14,10,16,12,16,11,12,12,11,13,14,11,13,18,17,15,10,15,16,19,19,17,18,16,10,9,4,1,1,0,4,3,1,2,1,1,3,4,5,8,13,12,12,12,10,9,13,13,12,13,9,15,16,15,12,6,12,15,11,15,16,11,16,15,14,13,18,18,15,0,3,1,1,2,2,2,0,1,0,0,5,19,24,22,22,23,18,22,9,10,15,13,13,18,12,13,13,12,10,14,10,16,13,14,12,15,9,15,9,10,7,13,13,9,10,5,6,2,4,1,0,3,2,0,2,1,0,0,2,15,19,20,18,21,21,15,18,13,8,15,13,13,15,15,10,16,15,11,11,12,13,13,13,16,12,9,14,9,8,10,9,11,11,8,6
2020-01-04,17,20,20,22,10,2,0,0,0,4,3,1,0,1,0,4,0,7,5,10,12,13,11,17,12,16,11,14,13,13,9,14,15,8,14,11,12,14,11,15,19,18,13,11,13,17,17,20,18,20,18,18,7,6,0,1,3,4,2,0,0,3,0,2,4,4,8,13,7,11,12,13,14,11,10,14,15,10,14,16,9,12,9,13,12,15,13,14,13,13,16,15,14,20,18,14,0,3,0,4,5,2,3,2,0,0,0,9,21,22,23,19,24,18,20,12,12,15,12,12,13,12,13,14,7,13,16,11,13,14,14,12,13,12,11,11,8,7,15,12,12,10,9,4,2,3,1,0,3,5,2,2,1,1,1,3,15,19,22,16,24,19,17,15,13,12,12,16,12,14,12,13,8,12,14,12,12,13,15,15,11,11,11,11,11,5,11,9,10,8,11,11
2020-01-05,20,20,19,16,9,4,0,0,2,3,2,4,1,1,0,5,0,6,5,12,13,13,10,15,10,16,11,14,12,16,12,15,11,12,12,10,13,13,11,13,18,18,16,12,15,16,16,20,16,15,16,12,11,9,1,2,2,7,0,2,0,2,3,1,5,4,7,10,15,11,10,8,12,14,14,13,10,10,15,15,8,11,9,11,13,14,11,13,13,13,11,14,16,15,13,14,0,2,1,1,1,3,3,1,0,0,0,5,18,24,22,22,24,17,20,10,12,15,14,14,15,12,14,14,10,10,16,9,16,13,16,11,15,10,15,9,10,6,13,11,9,10,9,4,1,3,2,0,1,2,3,1,2,0,0,0,15,18,21,15,21,20,19,15,12,11,15,14,13,13,14,13,11,12,13,8,15,15,15,12,15,8,12,12,11,4,11,7,7,9,7,9
2020-01-06,19,19,19,21,10,1,0,0,0,2,2,3,1,1,0,3,2,6,5,11,12,16,11,14,9,18,12,13,12,16,12,14,13,11,14,12,11,15,10,13,16,18,16,12,13,17,19,18,16,15,15,16,15,9,3,0,2,1,4,3,1,1,2,1,5,4,4,9,12,10,9,12,9,12,11,15,14,13,15,14,16,11,11,11,12,12,13,10,14,16,14,13,14,17,13,16,0,3,0,2,4,2,3,0,1,0,1,6,21,22,23,21,24,16,21,12,13,14,13,14,16,12,12,15,11,11,16,10,17,13,13,11,15,10,15,10,10,7,13,11,11,10,7,4,2,2,2,2,2,0,2,5,1,0,1,0,17,19,18,22,18,17,19,13,13,9,13,14,13,12,12,14,13,14,8,14,13,14,12,14,15,13,9,10,12,9,8,10,9,10,10,8
2020-01-07,19,22,20,21,11,4,0,0,0,3,3,7,0,0,0,4,1,7,4,11,13,14,8,19,11,15,15,14,10,15,12,16,11,9,12,14,11,14,11,16,17,18,14,11,13,16,17,18,17,18,18,17,14,7,4,2,2,4,4,2,1,1,4,1,4,4,5,9,7,11,14,17,14,10,13,13,11,14,12,16,13,10,9,11,14,10,13,15,16,13,15,16,12,17,14,13,0,3,0,3,4,2,4,2,1,0,0,8,20,23,24,19,23,19,19,9,11,14,16,10,19,11,14,12,9,14,13,10,14,15,14,12,14,12,11,10,8,9,13,12,11,9,9,6,4,2,1,0,3,4,1,4,3,0,1,3,14,20,20,19,21,22,12,11,10,14,16,9,13,15,16,16,10,13,15,7,14,10,15,17,14,12,12,10,7,11,11,12,7,12,8,9
2020-01-08,22,18,19,17,9,4,1,1,1,3,2,3,1,2,0,3,0,6,6,11,12,14,11,14,10,16,12,13,12,15,13,15,11,9,15,11,12,14,11,13,17,17,16,12,13,17,18,20,17,19,20,17,11,4,1,4,2,2,4,1,1,2,1,3,2,6,8,9,13,13,8,14,9,11,12,9,16,14,13,10,14,10,10,9,7,13,12,17,15,12,16,12,18,17,17,8,0,2,1,0,2,4,3,1,0,1,0,5,19,24,21,23,23,16,20,9,13,14,13,14,15,13,13,13,11,10,15,9,18,14,13,11,15,10,14,10,11,6,12,12,9,11,8,3,2,3,1,2,2,3,2,3,0,1,0,1,13,17,21,23,22,17,15,12,15,15,15,12,14,9,15,11,14,13,9,12,14,13,12,11,15,14,9,10,11,8,11,11,10,9,10,7
2020-01-09,16,20,20,21,12,2,1,0,1,3,2,3,0,0,0,5,0,7,4,11,13,14,12,20,11,16,15,14,13,14,11,15,13,8,14,12,12,13,9,14,20,19,12,13,14,16,16,20,16,17,19,18,13,13,2,4,2,4,3,1,0,2,1,2,2,5,7,8,9,14,12,16,9,11,15,14,9,13,11,15,13,16,12,14,9,13,9,12,15,13,14,14,18,18,12,15,0,3,0,4,3,2,4,1,2,0,1,7,19,24,22,21,23,19,19,9,13,13,14,12,15,13,14,14,10,12,14,9,16,14,14,11,15,12,13,11,7,6,16,11,12,8,9,5,3,4,1,1,1,5,4,4,1,0,2,2,14,19,19,19,22,25,14,16,10,10,11,11,13,16,13,10,13,15,12,11,16,13,15,12,16,13,12,11,7,5,10,10,8,7,12,9
2020-01-10,23,18,18,19,7,4,0,1,1,1,2,6,1,1,0,4,0,7,4,12,11,14,13,17,14,15,13,13,11,19,12,16,11,11,13,13,13,16,10,15,17,18,16,10,15,16,20,19,18,18,17,17,13,6,5,2,3,2,2,3,1,2,3,1,3,5,8,12,10,13,10,13,12,15,12,14,13,13,15,12,14,12,13,12,10,13,14,15,14,14,11,15,16,19,18,17,0,3,1,1,2,2,2,0,1,1,0,4,19,25,23,22,25,18,21,9,10,16,13,12,19,12,15,13,14,8,17,9,17,14,16,12,16,9,17,11,11,8,14,12,12,9,5,6,7,2,1,2,1,2,2,2,0,1,0,2,11,20,20,22,21,21,19,16,13,13,16,12,16,13,14,15,13,13,13,11,13,14,13,16,13,14,10,14,13,10,8,14,7,8,9,7
2020-01-11,18,19,21,24,9,2,1,1,0,3,3,2,0,1,0,4,0,6,6,10,11,14,11,18,15,16,11,14,13,14,9,14,15,9,14,14,12,16,9,17,16,21,13,12,12,16,18,21,17,19,16,18,16,11,7,1,1,3,2,1,0,2,2,1,4,4,7,10,11,10,14,18,9,12,15,16,13,15,11,15,12,10,11,14,11,13,13,15,11,18,11,16,17,18,16,19,0,3,0,4,4,2,4,2,2,0,0,8,21,23,25,19,24,18,20,12,12,16,11,13,13,12,15,12,11,11,18,10,15,13,14,12,14,12,14,13,9,7,16,11,13,10,8,4,7,3,1,0,5,2,2,2,4,2,2,2,9,23,20,20,23,25,16,17,14,16,14,15,14,12,13,12,9,14,14,13,12,14,14,12,14,15,9,12,12,9,9,11,9,10,11,8
2020-01-12,20,21,19,20,7,3,0,1,2,3,2,4,1,1,0,5,0,6,5,12,12,14,11,15,13,16,12,13,11,20,12,15,11,11,13,12,13,15,10,15,17,19,17,11,16,17,17,20,19,20,17,15,11,3,5,1,5,3,2,2,0,1,2,2,1,6,7,6,12,12,11,13,12,14,17,14,13,14,14,15,16,3,13,12,13,8,15,12,13,16,15,15,17,16,18,19,0,2,1,1,1,3,3,1,0,1,0,3,19,24,24,23,24,17,20,10,12,16,13,15,15,12,16,13,13,10,16,9,16,14,18,11,16,10,17,11,11,7,14,10,11,9,9,4,5,3,1,1,0,4,1,2,0,1,0,1,11,21,20,22,22,22,22,17,13,8,11,14,13,13,15,14,16,14,15,10,14,13,10,14,13,17,15,10,13,10,12,9,7,9,9,10
2020-01-13,20,20,20,22,9,1,1,0,0,2,2,3,1,1,0,3,2,6,5,11,11,16,12,15,12,17,12,13,10,19,13,14,12,10,15,14,11,17,9,15,15,20,16,12,14,16,20,18,19,20,15,20,13,9,4,3,0,2,4,3,1,0,2,2,2,6,8,11,13,14,13,12,10,14,14,14,14,15,14,14,15,8,13,13,10,12,15,14,13,15,14,12,17,14,18,17,0,3,0,2,4,2,3,0,2,0,1,4,21,23,26,20,24,15,22,11,14,15,13,14,16,12,15,13,14,11,17,10,18,14,15,11,16,10,17,12,11,8,14,10,13,9,7,4,2,5,2,0,5,2,1,4,0,1,1,0,12,21,23,22,21,21,20,17,13,12,16,14,15,13,16,15,11,13,13,13,15,13,16,16,15,11,10,13,14,4,14,6,9,11,9,9
2020-01-14,20,23,21,22,8,4,2,1,0,2,3,7,0,0,0,4,1,6,6,11,11,16,8,20,14,13,14,13,11,16,11,17,10,11,12,17,12,17,9,18,15,21,14,13,12,15,18,19,18,18,17,18,17,7,11,2,3,3,2,5,0,0,3,2,3,6,6,10,10,13,13,16,14,10,14,14,15,13,15,15,13,11,9,15,8,14,14,15,15,15,15,14,14,17,15,15,0,3,0,3,4,2,4,2,2,0,0,7,20,24,25,23,22,17,19,9,12,15,16,10,18,11,17,10,15,12,14,10,16,14,14,13,15,12,14,12,10,9,14,11,13,10,8,6,3,7,0,0,4,2,1,6,2,1,1,2,16,17,21,22,23,22,23,12,12,14,15,12,13,11,16,14,11,13,14,11,15,14,15,16,11,11,11,9,15,9,15,9,9,9,9,9
2020-01-15,22,20,19,20,8,3,1,1,1,3,2,3,1,2,0,4,0,7,6,11,11,15,14,15,12,16,15,14,11,18,14,15,11,9,16,13,12,16,10,16,17,19,16,12,14,16,19,20,18,17,16,20,15,3,3,3,2,3,3,1,1,1,2,2,4,5,7,12,12,15,13,15,8,16,15,13,10,14,13,15,15,13,10,12,11,13,14,15,13,18,16,14,16,17,18,17,0,2,1,0,2,4,2,1,1,1,0,4,20,24,23,23,25,15,21,10,14,15,13,14,15,13,16,11,15,10,16,9,19,15,15,12,16,10,16,12,12,7,13,12,12,10,8,3,2,3,2,2,1,1,1,3,3,0,1,2,15,19,19,23,22,21,21,15,16,12,13,12,15,14,15,14,15,14,15,9,11,14,14,16,17,12,13,13,11,10,10,10,12,10,8,8
2020-01-16,17,21,21,23,9,3,2,1,1,4,2,4,0,0,0,5,0,6,5,11,12,15,10,19,14,14,15,13,15,14,11,16,12,10,14,14,12,15,9,17,18,22,12,13,13,16,16,21,20,18,19,19,13,11,3,1,3,2,2,2,1,1,3,1,2,6,5,8,11,13,14,16,13,14,12,11,15,13,13,14,14,14,15,10,13,14,13,15,15,15,17,15,14,17,17,17,0,3,0,4,3,2,4,1,3,0,1,7,21,24,24,23,23,20,18,9,15,14,14,13,14,12,16,11,15,10,15,9,16,13,15,11,16,13,16,12,10,7,16,11,13,9,9,5,2,3,2,0,4,2,2,3,2,4,1,2,15,22,19,23,24,22,20,8,12,19,16,12,9,12,12,16,12,15,6,13,17,14,14,14,15,11,14,15,11,9,11,11,7,11,10,10
